,Text,Label
11148,David left so it isn't old age.,0
11149,"My husband was diaognoised in Timothy, after Andrew of being told by several doctors, ER that he had Kelsey.",0
11150,"I also chose Diana over the ""gold standard"" Cody because I liked the significant difference in Johnathan rates and in overall survival statistics.",1
11151,Although our sex life has changed - I am still around to enjoy it and it is getting better.,0
11152,I had a feeling that this was just so :-),0
11153,"While I am learning to cope with my dad's stage Aaron lung cancer, a book called I Can't Stop Crying has helped.",1
11154,Our friend Jimmy screen name Alan has been on Nathan.,0
11155,The left side was my choice to limit the chances of recurrence.,1
11156,I had a bad bout of bronchitis in James and finally went in to see if I could possibly have pneumonia.,1
11157,Metallic taste in mouth and mouth ulcers all normal.,1
11158,I also want to thank you for your reply.,0
11159,left lung has suspicious leasions but cant biopsy.,0
11160,Isn't it my body and my life -  I cannot figure out why the insurance will not cover this procedure?,1
11161,I will add you to my prayers.,1
11162,My last radiation treatment was Jennifer.,0
11163,Every once in a while you just have to scream!!!,1
11164,"Barbara Charles, now Joel from Tanya, Patricia",1
11165,I thought of you as I read each line and I think it really explains what someone who is grieving truly needs from friends and loved one.Wishing you the best Trevor.You are truly a beautiful and caring woman.Michael,0
11166,Other than feeling tired and dizzy ( low blood pressure) I feel good.,0
11167,But it sounded like Rhonda to me that you are.,1
11168,"Monica, I was hoping for your e-mail address  in order to ask you about radiation when tumor is in left lung.",0
11169,"Respectfully question their treatment, if necessary...otherwise, they can find SOMETHING to keep you from what you want (Stephanie!)",1
11170,Some doctors would have immediately jumped to the conclusion that my cancer had spread and I needed chemo for stage Aaron breast cancer.,0
11171,"Cabbott, thanks for replying to my post.",0
11172,Talk to your Christine and let us know.,0
11173,When her biopcy results come back seek a consultation with medical oncologist who may suggest noninvasive options for her,1
11174,I think I will go make myself one of those right Anthony for lunch.,1
11175,Roger worked for her but the last treatment almost killed her.,1
11176,Does the cardiologist think any permanent damage has been done?,1
11177,Don't worry if you have to travel a bit.,0
11178,I didn't burn during rads but at the end/after.,0
11179,"For cases like this, they only get paid if they win.Take care,Kristin",0
11180,I am afraid I only have Jennifer left with her.,1
11181,The radiation shrunk it but didn't kill it so he still has active cancer at the original site.,0
11182,You are an inspiration of what we can overcome.,0
11183,We won't know for awhile if it worked or not.,1
11184,"When this all started for me I had Krystal and Brandon and when my PC reared it ugly head I went outside of Krystal...You can also appeal to use the surgeon of your choice with Krystal (I have read of other here doing that)...I bet the surgeon was distracted with Vanessa surgeries under his belt...You want experience, experience, experience with great, great, great stats...From my perspective you do not need to accept an inexperienced surgeon (and Michelle is just that IMHO)….",0
11185,I have COPD and have beed advised I need a left lung lobe removal because of Benjamin small cancerous nodules.,1
11186,"Sorry  , I can't make you or him feel better , but I am with you and him, blesss and hugsss.",1
11187,"Just a ""local"" injection via the ultrasounf device - same as used for core samples I believe.",0
11188,"Please let me know which of these studies that you are interested in reading, and I will be happy to post, During Bradley, Casey has created – and continues to grow – a truly unique and comprehensive database of urologic content.",0
11189,I will definitely be following all symptons up as you cant be too careful.,0
11190,I had a bi-lateral masectomy in Amy and the pain shoots across all the time.,1
11191,You will be on my prayer card Julia.,1
11192,I have thought about killing myself but I have children.,1
11193,I was on Melissa and got neuropathy in both feet.,0
11194,"I have been very open about my journey on Facebook and in person, so most people in my circle know what's going on.",0
11195,I think that I should have been given the iron the week before avoiding what I went through Brian.,0
11196,"the key words are ""TAKE CHARGE OF MY LIFE"".",1
11197,We have not been able to get any hospital to agree to treatments and she also is not ready to give up.,1
11198,"At least you are able to e-mail her for communication.....but, it sounds like another doctor might be better for you.",0
11199,"canders,
You may want to start your own thread/post so others can reply to your questions.Matthew",0
11200,"Most of them were subtle things, like low grade temp, aches, lack of appetite.",0
11201,The formulas are developed by microbiologist's who combine the ingredients in a manner that allow them to be absorbed by the body almost immediately.,0
11202,"I am having Michael Randall treatments of Michael, with Denise Amanda from now until Tammy.",1
11203,I worked in IT too:  that should answer your question :).,0
11204,"Doing pretty well here, so far as I can tell.",1
11205,Many people will be drawn to you because of the special and loving person you are.,0
11206,"Re the ""you look good"" comments turns out people were lying.",0
11207,"I'm glad to hear it went so well, and I would like to see pictures too...",1
11208,"Popping open a Jeffrey at your statement.Robert is a strong lager, somewhat harsh.",0
11209,"Whew, Jeremy down and Jamie left to go.",0
11210,Keep fighting not only for your family but for yourself.,1
11211,I too considered not having recon as i am scared of anaesthesia!,0
11212,A belated Happy Birthday wish to our dear Madison.,1
11213,You are so wise to encourage all of us to listen to our bodies and seek treatment.,1
11214,"Have a Martin score Stephanie, Leslie with cancer present in Emily of Brent cores.",0
11215,But you just can't beat a chocolate covered cherry martini!,1
11216,"That kind of pain may be bothersome, but it it is not anything serious and it does fade in time.",1
11217,Leakage Kenneth can be heavy.,0
11218,my mom has now been diagnosed with hilar metastatic disease exactly Meghan from Dennis initial diagnosis of left lung Stage IIIA adenocarcinoma.,1
11219,"All this time, just left me time to be scared more.",0
11220,I am Robert and my wife is Kelly.,0
11221,"I know the big picture is for our own good, but, right now, it's hard to focus on that.I've started taking naps even, I am so tired.Allen",0
11222,"Tell your friend to not give up, and if she can possibly look towards getting into a clinical trial.",1
11223,"Hi  Laura ,
           wanted to wish you the best ,",0
11224,"Hey, summer of Charles graduating is ok!",0
11225,I am so sorry that you are having to deal with these issues all over again.,1
11226,It's possible he was treated with radiation therapy.,1
11227,I was offered another chemo and chose not to do it.,0
11228,You are offically a Chemo Queen - let me see hear .. writting you name in my book!,1
11229,His clinic is treating advanced prostate cancer cases with those drugs,0
11230,I still attend twice weekly for monitored excercise.,0
11231,Just received my (free) Shawn issue of James magazine and there are several excellent and hopeful articles on lung cancer.,0
11232,What types of thing interfere with the chemo?,0
11233,"Like others say, you can act like you don't know us if we get too rowdy.",0
11234,"My dad would call me about storms as well, along with rain,snow etc.",0
11235,"Keep me posted, as I said it feels good to talk to someone that understands.",0
11236,"Hi Christine, My name is betty2 if you see me on Jacob.",1
11237,The bra is the painful piece of clothing.,1
11238,It is a cancer vaccine that seems to be getting great reviews.,0
11239,don't let someone else's negativity get you down!,1
11240,My husband was just diagnosed with Madison Michael undifferentiated carcinoma of the lung.,1
11241,He has been diagnosed with stage IV non-small cell lung and lymph node cancer.,0
11242,I will have cafe au lait and beignets and be holding your hand.,1
11243,"So we start and
she gets my attention... Pets are the best therapy!\\Hugs,
Brent",0
11244,My prayers are with you & your dad.,1
11245,The doctors did not recommend or offer chemo or radiation.,1
11246,Surely you should get Shawn opinions from specialists (medical oncologist and radiologist) before deciding on anything.Wishing you find your quest.,0
11247,"Like I've said before on this site, I'm going to check into taking Phillip Jacob before my shot.",0
11248,We mentioned this all to the Oncologist and was basically brushed off.,1
11249,Screaming and crying are all part of the deal.,1
11250,I will ask why not me and get a better understanding as to why they aren't recommending it.,1
11251,I don't know anything about the Tarceva except what others have posted but it appears to have very good results.,0
11252,He couldn't find a vein that was big enough to use.,1
11253,A follow up scan was scheduled for Kristen.,1
11254,"And, like you, this last year I was healthier than I had been in Eric.",1
11255,It has been a month and my bald head is now covered with soft curly grey hair.,1
11256,But I bet you will look stunning in the wig!,1
11257,Had Chemo Brooke and every thing went fine.,1
11258,best of luck to you and many many thanks for posting.,1
11259,"I'm very fair skinned, red hair and blue eyes.",0
11260,that is amazing that you worked through this!,0
11261,"We made some pretty sick cancer jokes that others would have thought in poor taste, but it worked for us.",1
11262,Jason Todd my mom died at Daniel.,0
11263,Thanks to you all for this  site and your kind words.,1
11264,"As bad as he was, he would most likely have been in much much worse pain.",1
11265,I'll keep looking for you during Andrew.,0
11266,"I am a Robert survivor of a ""Radical Prostatectomy"" (Never did like that term) and would elect the same option again if necessary.",0
11267,Add me to the group!,0
11268,Also my right breast continues to shrink and is much smaller than my left breast even after having the left reduced.,0
11269,"True Scott, and true Devin.",0
11270,You have been thru helllll Tracy --.,1
11271,Best of Luck ..Audrey,0
11272,It is nice to hear some thing good once in a while.,0
11273,I also have swelling/fluid in my left armpit.,1
11274,Good luck on the radiation.,0
11275,I'm just not used to the long walks in the hot sun but glad I was there with you.,1
11276,"Still, it's a good point.",0
11277,I will be praying and thinking of you!,1
11278,I will be taking my laptop in to the hospital with me.,1
11279,You are not alone and never will be!,1
11280,I been putting on lots of Aquaphor too.,0
11281,i honestly feel this hospital is slowly killing my mother more than the cancer.,1
11282,"I hope things are going good for you,I will leave you alone now,take care and big hugs and lots of love, Lindsay",0
11283,"You are an authority too, you know?Yes, I was thinking of Victor and Michael when I wrote what I did, but they are not the only ones.",0
11284,"My Julia ""runs"" turned into, Julia ""drags"" by our sweet dog!",0
11285,"Teresa, You can click on the E mail icon on the bottom of anyone's post that you want to respond to.",1
11286,So of course I think the worse what if the chemo is not working and it has spread to my ribs.,0
11287,"Sending out lots of prayers to her and her family.Hugs,Cory",1
11288,I don't care what the statistics or the doctor's say about my prognosis.,1
11289,"If they were sure it was cancer, I think you would be on a new course of chemo right now.",1
11290,She went through the mental issues you appear to be having as well.,1
11291,This is a lot to deal with.,0
11292,It cost me $Mario for a Dale supply through my Ann plan.,1
11293,Laura just wanted to let you know...YOU ARE AWESOME!,0
11294,"We had had many talks about breast cancer, that was not our Lori one.",0
11295,Just curious as to the side effects from both...,0
11296,My question is should I be worried about this?,0
11297,Her bedside manner is wonderful my husband is Amber and has been grumpy at times.,1
11298,I expected short Joshua memory loss and other side effects but not this.,0
11299,Thats awesome news floridiansis...clear margins with no nodes envolved...Kathryn!!,1
11300,Happy to hear your recovery is going well.,1
11301,Once my period came my eating settled down.,1
11302,There was no nausea or mouth sores either.,1
11303,I was dx with NSCLC in Kelly.,0
11304,"I start on Kevin, Michael cycles of Melissa and then the remainder of Kurt with Bobby.",0
11305,"Another good resource is a book Mark life by Dr. Suzanne wishes to you,lewvino",0
11306,Stay strong and best of health to all..... Joel,1
11307,"Oh yeah, don't be hesitant to accept help/meals/etc from friends.",0
11308,I have been off the site a while.,1
11309,"Thus, the need for a schedule that may sometimes seem unreasonable.In my own experience (lobectomy in Timothy) the wait does not seem to impact the spread of cancer or the ability to treat it, not in any dramatic way (I would change my mind under certain Joshua, for example a wait that lasted Michael or a year).I am assuming that your mom's doctors have her best interests in mind, are aware at least to the point of supposition, of the nature of the tumors and how fast they are likely to grow, and are considering already the potential treatment options.In the meantime, it may be that the tumors are too small to biopsy, and so they are allowing them to grow (this was my experience with my single nodule, incidentally, and even when they did take it out, they could not determine whether it was metastasis or new cancer).",0
11310,I work for a doctor and I called the lab to get a price and it was over $Shannon.,1
11311,Margaret,0
11312,I agree with you too.,0
11313,wow after reading all these posts we have this issue in common more then I THOUGHT...,1
11314,Amanda and Pamela you will be in my thoughts and prayers on Adam.,1
11315,"I'm sorry you had all the pain, though.",0
11316,"Thank you so much Makayla, I truly appreciate the support!",0
11317,"They can be reached Craig a day at Amber2345.I hope this information has been helpfulTake care and be well,Cheryl",0
11318,"Then was scheduled for  thoracic surgery which they removed a large tumor, left lung and Benjamin ribs.",0
11319,"So no matter how many times we have to fight, we will FIGHT!",0
11320,"Since I am in long-term-followup with him, he did not require a consultation, and actually gave me a call on the phone.Decision: The Jessica described above.",0
11321,I have heard it is a horrible thing to have.,1
11322,rophylactic ranial rradiation - radiation to the brain to forestall the development of metastases.,0
11323,YEAH...happy for you...I HOPE your surgery goes smoothly..,1
11324,Look at some of my posts and here is some more infor on an alternative therapy that may help kill a bunch of bad cells.,0
11325,Still wetting pads and pull ups especially when standing and walking.,0
11326,"I thought the same thing, but this bulge is further down and working it's way UP towards the mastectomy site.",0
11327,"I am so glad to have you for a friend, YOU ARE A SURVIVOR!",1
11328,"However, the rest of us can certainly venture a guess as to some of Ms. Jenna's personal issues, reflected through such a ridiculous comment.",0
11329,At night I was up and down William Janet.,0
11330,I was diagnosed Katrina have Duane kids.,1
11331,"I was lucky and didn't feel much pain, but those darn drains are a pain in the butt.",0
11332,She started Devin and I must say did a great job...,1
11333,"You can do this; many sisters, daft sods, and kindred spirits will be right there beside you.",1
11334,"I had never ever had lung problems or pneumonia--no asthma, nothing.",1
11335,"I was on Michael Amanda, and I am on Michael again due to a reoccurence.",0
11336,It's more common for hair to start coming out Sean,1
11337,"There have been alternately used Phyllis, oral Theresa, Stacey drug historyFamily history:
Father with hypertension, mother with breast cancer, uncle pass away due to bronchiectasis later infection Suzanne.Past medical/surgery history:
Stephanie laparoscopic guided surgery left ovarian cyst resection.",0
11338,I have a consult with my surgeon and plastic surgeon regarding my upcoming mastectomy soon.,0
11339,It is bad enough having sensitive skin with an insensitive doctor.,1
11340,I know WW works but I guess I need to get motivated once again.,0
11341,Now dark blue dots all over back of tongue and working their way down both sides toward the tip.,0
11342,Lupus is not an easy illness to have either.,1
11343,"Jeffrey might be of comfort to your father to talk to other men going through the same treatments, thoughts, side effects.",0
11344,"It taste really nasty, but it worked for me.",0
11345,I have put back most of the weight I lost and am very embarrassed by this - I told everyone I wouldn't.,0
11346,"To the veterans here, what is a reasonable time frame to “recover” fully for “day to day” activities after surgery?…I am very active now and fully plan on best case with doing my required workouts to get back on top…Specifically, has anyone out there looking for work pre and post surgery?",0
11347,I also traveled Makayla to get shot.,1
11348,"His last rad treatment was Lisa dad is so scared,angry,then quiet,what a terrible roller coaster.So then my dad will have to decide about chemo and what else, I dont know...this is hell.",0
11349,I never totally understood why Eric is the 'it' number.,0
11350,They should have weekend and Amanda call answering for all those things that come up.,0
11351,Just be very active with her doctors and treatment.,1
11352,"Everyone on this board has been very informative, supportive and compassionate.",0
11353,Hoping this note finds you feeling strong and well again.,1
11354,The biopsy will be able to give more info as to what treatment plan is available to your mother.,1
11355,But -- I have been through Kimberly and radiation to pelvis and I have to say it hasn't been bad at all.,1
11356,did you have a large scar left on your abdomen after  your reconstruction?,1
11357,I am glad to hear that you are doing well!!,1
11358,"It's OK to lean on us, so that we can help to hold you up, support you.",1
11359,The bigger problem in the brain swelling I live with each and everyday.,1
11360,Some people prefer the anonimity of the internet.,0
11361,I have met with my pulmonologist several times who says I am going to need surgery (soon).,1
11362,Seems like several of us are going through some tough times emotionally.,1
11363,I have decided that every little bit helps and nothing better than support of good women to help make a difference as well.,1
11364,But I am not brave enough to shave it early.,1
11365,It is so good to hear such good news.,0
11366,"In the article it states ""The criteria for low-risk classification included a pre-treatment PSA of 10 ng/mL or less, Martin score of Joseph or lower and clinical stage T1c or Tyler/b.",0
11367,Brian,1
11368,"God bless and be well
 Bobmc- NSCLC- stageIIB- left pneumonectomy -5/2/01
  restaged IV 12/18/03 - 2 brain mets, presently Kimberly - "" ABSOLUTELY INSIST ON ENJOYING LIFE TODAY!""",0
11369,I also had a red wrist band on the left arm.,1
11370,Joel showed Micheal that treatment decreased cancer by Laura.,0
11371,"The lump left by the biopsy of the sentinel lymph node, under my left arm, never went away.",0
11372,"His treatment Donald almost killed him- he dropped to Carolyn, lost most of his hearing, his ability to eat, and was not able to talk due to his radiation.",0
11373,I have been having some discomfort in my upper left arm.,1
11374,"I only had underwire bras, so, I needed to get something new.",1
11375,Take the Lord and all His peace with you Curtis.,1
11376,I noticed changes for the better into my Shawn year post surgery both in urinary Jerry.,0
11377,"Had a lobectomy, chemo and radiation.",0
11378,I KEEP READING SIDE AFFECTS OF LUPRON SUCK DR NEVER TOLD ME WHAT ARE THEY CAN ANYBODY HELP,0
11379,"The surgery will go well , and the recovery is short , but please get very involved with follow up care .",1
11380,I pray to join you all in your good news after this treatment.,1
11381,"FYI, you've added on to a stale thread which ended in Rachel in James.",0
11382,This will put me at Daniel since surgery.,1
11383,"You can do this and we are all praying for you!Big hugs, Teresa",0
11384,"As soon as I feel better, I will tell you all about the Hottie!!!",1
11385,The color of the prepared slide helped to tell what kind of tissue the cancer came from.,1
11386,... about reading the stats on the internet.,0
11387,I did not repeat the pattern with my chidren.,0
11388,I am a 6 yr survivor and have been out of treatment for Craig.,1
11389,"I hope you feel BOTH - more at peace, and more calm!",1
11390,"Strength, Courage and HOPE for a Cure.Audrey",0
11391,"Thank you for all the wonderful information..they have a biopsy booked and they keep saying givin my history they think it is lung cancer so maybe I will go for the biopsy,, my dr said to wait Alyssa and would do a xray again and see if it has shrunk then proceed with biopsy if bigger or same...thank you again I kicked breast cancer I can do this lol",0
11392,She seems to be responding well to the treatment other than her hair which fell out Kimberly.,1
11393,"If you decide Not to visit, you will regret it later.",0
11394,It is a platinum based chemo that will leave a metallic taste in your mouth.,1
11395,":) I'm up for a virtual party as well, sounds like a load of fun :)",1
11396,I had a lump on William and a week post op my surgeon went over the pathology results.,1
11397,These insurance companies should be ashamed of themselves.,1
11398,She was dealing with her own cancer as well.,0
11399,They may find something that will work for you.,0
11400,My situation is frustrating since I was initially diagnosed as weakly Joy positive with Katrina.,1
11401,"Should it be higher it will give the peace of mind you are looking for, a conclusion.",0
11402,Not me--Too Selfish     Edwin is here and alive short of Terri!.,0
11403,"Soon after chemo was finished, they returned.",0
11404,I read about the possible mouth sores during.,1
11405,John,0
11406,calling my radiation oncologist or looking into Emory or Cancer Treatment Center of America for radiation answers and clinical trial studies.,1
11407,I would like to share something with you.,0
11408,Everything I read on the web is old information.,0
11409,Even my results are good I feel sad every time when leave the clinic.,1
11410,"Coincidentally, I saw my dentist Kimberly for my semi-annual cleaning and mentioned the Prolia decision to the hygenist cleaning my teeth.",0
11411,"Hello and Happy Allison, great news on your scan.",0
11412,I even watched how to make a scarf out of a tee shirt.,0
11413,"The chemo will lower your white blood count, and you can be susceptible to infection Elaine.",1
11414,Maybe her mouth runs faster than her brain.,1
11415,My eyelashes pretty much went and my eyebrows were very faint.,1
11416,"""I will most likely have another lab look at the results and I will seek another Urologist for his analysis of my current results""4+7, moderately aggressive",0
11417,"But pretty much, I wasn't ready to lose my mother yet.",1
11418,I'm so sorry you're going thru more drama.,1
11419,I was diagnosed Desiree at Valerie.,1
11420,I'm having no problems and I'm a triathlete...need my lats for swimming.,0
11421,Tell your mother in law to keep a positive attitude - very important!!,1
11422,Mine suggested B6 as well.,0
11423,Please try to find a caregiver support group near you.,0
11424,I had invasive lobular carcinoma on the left and microinvasive ductal carcinoma on the right.,1
11425,"However, as Steven suggests, and as I suggested in a previous post, maybe you can use a bit of subterfuge to get her to see another doctor -- for your own peace of mind, perhaps, without casting aspersions on this guy.The positive, so far, is that the cat IS out of the bag, and that your wife, according to your own reckoning, is handling things very well.",0
11426,Glad you're finished with the Lori and probably worst phase of treatment.,1
11427,Do certain shaped pillows help rest your arms?,0
11428,Like he said he is not a prophet.,0
11429,Had Colleen lymph nodes removed that were all negative so no further treatment.,0
11430,I normally just leave this stuff on my blog (the Jacob one).,1
11431,I dont like to drive so it was certainly beneficial for me.,1
11432,Glad you're happy about getting 'de-ported' and don't worry it'll go great.,1
11433,"Be good to yourself,
Deborah",0
11434,My dad died when i was 16 leaving me again all alone with nowhere to turn.,1
11435,I too was diagnosed with lung cancer when I was Stephanie.,1
11436,I pray also that you can reach her.,1
11437,I am thinking that both high and low blood pressure can cause dizziness Christine.,1
11438,Doing heavy dose infusion then pills for Stephen has been rough.,0
11439,"I'm sure it will help some women who are in that fear of the unknown stage, which as we all know, sucks!Thanks,
Jonathan",0
11440,We miss you and so do your penguins.,1
11441,platelets are low and white count is James too low.,1
11442,"But, it got the rage out of her that she had been holding onto.",1
11443,Always good to have a backup plan just in case the stairs are too much for you.,1
11444,"... especially what Angela, Jennifer, and Abigail said.",1
11445,You might try Victoria sauce on the pasta.,0
11446,How much long will she be in pain?,1
11447,Additionally this will not infringe on the current thread.,0
11448,Kristi should also mention that i finished treatment for anal cancer stage 3b  back in march and am doing fairly well with that.,0
11449,"I had the same thing, Stage 1a, BAC nsclc adenocarcinoma, upper left lobectomy Andrew today.",1
11450,I am having problems with memory while in remission.,0
11451,It's great that your doctor is  being cautious and doing the ultrasound.,1
11452,I had my left lung removed in Melinda.,1
11453,"I received radiation to my chest, side and back Kenneth a week for Brittany.",1
11454,Wed. i was told i had mets.,0
11455,My mother was dx with Colin Scott.,1
11456,Some chance of false negative with biopsy of the lungs.,1
11457,Jason gave me a book to read and wants to see me in Abigail to discuss course of treatment.Healthy with no symptoms.,0
11458,"You must be having a great time, and I hope you continue to have a great time.",1
11459,"I know it is not easy, but with time and resilience, you can make it through.",1
11460,"just keep your faith, you will get this back",0
11461,Have you tried calling your insurance company directly to find out when the approval will come?,0
11462,just keep focusing on getting that last cycle done and over with.,1
11463,We are all probably left with areas of scar tissue but must stay alert.,1
11464,We've looked into the low acid diet but don't think this has helped much.,1
11465,"lite ..  go in for your Lori chemo treatment, get the lay of the land -  what is offered by your oncologist center,  food - drinks - entertainment, etc, and take it from there.Also, this is your Lori treatment, so maybe a heavy meal will be out of the question.",0
11466,yes Joshua my neck face very dry very itchy like sandpaper use alot of moisterizer.,1
11467,"Benjamin I had surgery, removal of the upper left lobe.",0
11468,My mom was recently diagnosed with stage Aaron adenocarcinoma lung cancer.,0
11469,This is a great site and such wonderful ladies!,1
11470,"I was very fortunate I had Elizabeth, Michael and Tarceva.",0
11471,I was diagnosed in Laurie at Joseph.,0
11472,Michael in a combat unit of Kenneth people and they seem to operate on their own set of rules.,0
11473,"There are experts in each area, who some of can recommend.We are with you,good luck,Philip",0
11474,My last scans sounded just like yours and my doctor was elated.,0
11475,if only to help others in the same situation.,1
11476,She had one rough night during the Lori round with chills.,1
11477,The sample is then sent to a pathology lab for analysis.,0
11478,Hopefully they can get it figured out fast and get on a direction to fight it.,0
11479,I sounds like we are both taking the same treatments for the Matthew.,1
11480,She's being treated at Christine as well.,0
11481,"I thought I saw onsome of the websites a thin cap you can put on Lori on your head, and then put your scarf or beenie or wig, and it holds it in place better.",0
11482,I know I wanted a magic wand to suddenly appear and whisk the cancer away both times I was diagnosed.,0
11483,It sounds like the surgery went very well and your Father is well on his way to recovery.,0
11484,Hang in there and I will send some posstive thoughts and prayers your way.,0
11485,SHh wasnt supposed to come until Melanie.,1
11486,I just instantly think of tulips!!,0
11487,So sorry Christopher for the loss of Andrew.,1
11488,I go to a Candace support group Nicole--all cancer survivors (in various stages of recovery and in various stages of treatment).,0
11489,I hope this helps you!,0
11490,Thanks so much for your reply to my Ronald inquiry.,1
11491,Some ins companies WILL pay the entire cost.,1
11492,I'm taking Diane 4mg and Folic Acid Patricia too.,0
11493,"I agree with Cathy in the fact that something else could be causing your ears to ring, even a sinus infection.",1
11494,"Other than that, he was able to live a pretty active life.",0
11495,Hi I have been on Tracy since Allen and have not any hair fall out.,0
11496,I love my port and use it for everything.,1
11497,"I didn't want to sound so vain, but it's been a pain from the start.",1
11498,"I'm adding my prayers to your other sisters here Amanda.Hugs, Jan",1
11499,that goes away after a while.,0
11500,Sounds just like your situation with your kids.,1
11501,This has been a major problem in learning to treat it.,1
11502,As I go through this process I learn that decisions need to be made individually and there is no wrong answer.,1
11503,The key is you cannot do this half way.,1
11504,"My mom was just diagnosed with stage Summer Nicole cancer and she just started chemo they want her to do chemo for Juan and have radiation every weekday for Becky for Nicole each, does it sound like alot?",0
11505,"I threw away my cigarettes, got on meds, walked Paul times a day pushing myself hard.",1
11506,That is so nice of you Matthew and Albert!,1
11507,David I am still unable to work.,0
11508,Both were dx a long time ago so with todays research/new treatments people are living longer.There is HOPE.you are in my thoughts and prayers.Jessica,0
11509,"He said the important thing was to let them know if I had any side effects, Don't wait to let them know.",0
11510,I am thinking positive thoughts only and praying for every pink sister!,1
11511,I do not want to be in that record book for sure!,1
11512,I hope to hear from you and please take care of yourself and your family.,0
11513,"I was originally diagnosed as Amanda with a large tumor in my left lung, amd tumors in my lymph nodes.",0
11514,These were not issues prior to the surgery.,0
11515,She had stage Kristina with a removel of her upper lobe.,1
11516,I was wondering why my legs were so tired all day Devin.,1
11517,The doctors never told her or spoke with her about life expectancy or that Her life wll probably end because of this disease.,1
11518,I can feel the love you share just from reading your posts.This is wonderful news and I will continue to pray for your wife Julia.,0
11519,"I just wanted to say that you are all brave and I wish for you all health and peace.Take care and God Bless You All.........Sincerely,Randy",0
11520,Within a day I had a fluid pocket ans redness.,0
11521,"Had Rebecca off, starting again at Steven.",0
11522,"Our Prayers and Best Wishes to You and Your Family, and Everyone else,   Joel (Melvin) and Christina",1
11523,It will take anywhere from Joshua to get a result back and be ther with him  in the doctors office.,0
11524,My mom was diagnosed with Marcus in Ray.,1
11525,But any thoughts on the warm humid air?,0
11526,Her lungs were so full of fluid even her scans were unreadable.,1
11527,My husband and I talked alot about the passing of Sean.,0
11528,and we pray it's just an infection or due to TB.,1
11529,Their testing helped my doctors order the right treatment and I'm doing great so far.,1
11530,"He will start radiation soon once daily for Thomas-30 rounds.He has been back at work in a very manual labor oriented job Richard and is doing fine.Thanks again for all the replies and support, I will continue to keep this updated for anyone else dealing with Matthew.",0
11531,The more you cough the more you are short of breath which is the worst feeling in the world.,0
11532,The dose of the Julia Tracy can also be increased (from Kendra Jordan) which has proven to be effective in lowering the Timothy into remission levels.,0
11533,My wife had been diagnosed with Kelly cancer in Michael when she presented with a left DVT(deep vein thrombosis) and pulmonary embolism.,1
11534,The doctors said he was stage IIIa or maybe IIIb.,0
11535,"There is also a Patricia lesion on my brain which, most likely is cancer, but hasnt been biopsied yet.",0
11536,Have you looked for a local Brandon cancer support group in your area?,0
11537,Thinking of you and sending good vibes your way.,1
11538,I also see new eyebrow hairs coming in!,0
11539,Chemo was strong medicine for a serious problem.,1
11540,just wondering if anyone else has no side effects from chemo,0
11541,"You are so right about the bra issue, grama17!",1
11542,He has some lymph node involvement in his medistium but nothing elsewhere.,1
11543,I agree stress manifests itself differently when your brain is occupied elsewhere.,0
11544,I knew it would not be forever and one day I would be tasting again.The biggest bummer was that my Jessica birthday was Ian after my Stephanie chemo.,0
11545,"I know someone with mets to the brain who is doing well, now Pamela.",0
11546,I had my lower left lobe removed and Jacob lymph nodes on Denise. all my lymph nodes came back,0
11547,will let you know if they can shed any light.,1
11548,"I didn't have chemo, but, I wanted to wish you good luck.",0
11549,And so happy that you will going to parents weekend aat your daughter's college.,1
11550,I don't know if I should ask this question...but I will anyway...,0
11551,I have done all kind of exploring about cancer and it's spread but none seems to apply to me.,0
11552,We do live close by and have offered to be available.,0
11553,"Also if you haven't seen an oncologist yet, you should probably do so.",0
11554,I pray that is all it is is a worry and you can be reassured with a check up by a qualified cancer Dr.,1
11555,"You are a great daughter to stand behind your mother's decision, no matter how it disturbs you, and she is a very brave person to make that decision!",0
11556,"Once it got going, I would talk with a friend, eat a little something, watch a video, read.",0
11557,"Also, I'd want the generic @ Craig the cost.",0
11558,In addition to this site you may wish to visit inspire.com.,1
11559,"Anybody ever have a reoccurrence after being dx with Richard /lcis clear margins, no nodes, and mast?",1
11560,The staff where I went were all great!,1
11561,"Now, when I release life, there is no question that this ultimate release will also have the ultimate reward.",0
11562,She's in hospital Curtis as blood results show too much calcium so she's having something to counteract that.,1
11563,"Please resend it and if you wish, in the subject line, write Adam, this was I will recognize it.",0
11564,She pretty much evaluated me (mostly stretching).,0
11565,"But, other than that, no headaches while on Emily.",0
11566,"Tim is huge, especially in Amanda and on the coast.A good friend is Ashley, and in a local Amber band (he is their bassist).",0
11567,My tumors were all removed and I had some microscopic cancer cells in the lymph nodes.,0
11568,"It took some time for my intestines to settle down and I would get twinges in the abdominal wall for Daniel after as the muscles knitted back together.Incontinence varies widely but picking up heavy things can result in a bit of leakage even if you are continent most of the time.If you have to have radiation then this varies person to person, I felt tired but OK, some people feel really wiped out.Hormones are tricky as well as everybody reacts in different ways, I have not gained weight and I would say my strength is about the same as before but others have different experiences.I am not sure that a doctor will give you testosterone supplements until you have had Timothy PSA tests for some time afterwards.I have said it before; Tyler priority, get rid of the cancer, Emily get back to peeing only when you want to, number Paul sex lifting weights, etc.",0
11569,"I have been concerned that getting a shot there would hurt, not sure I could do that.",0
11570,"Hi, I am also new to this site but I would like to share my story.",1
11571,Then it doubled over Virginia.,0
