,Text,Label
13628,This is something I had never heard before.,0
13629,Now I feel incomplete and I miss him so much........,0
13630,Lots of problems with swelling on both sides,1
13631,My watery eyes lasted until my eyelashes grew back.,1
13632,"  Me too, I'm a klutz, I can trip over a stick in the woods:)",1
13633,"Doctor's offices can no longer leave messages regarding appointments, lab results or anything ""private"".",0
13634,is commonly given to Marcus pts.,0
13635,"I was disabled due to a back surgery gone wrong, and left unable to work.",1
13636,Some people on this site have had the chemo with an early stage cancer.,1
13637,The size made it a T1 because it was small.,0
13638,Elizabeth is an excellent facility (plus my hometown) and teaching hospital...one of my uncles trained surgeons there for a number of Eric outside of his pratice...they have a lot of great information on their web site too...you can have faith at this facility...,0
13639,"I was diagnosed, at David, with Justin, stage Douglas.",1
13640,"www.lungcancersurgery.org
Dr. Michael, the best
he will tell you if VATS surgery is an option or not
check it out, he saved my mother in law",0
13641,Treatment will likely need to begin soon.,0
13642,"Its all the same thing.So, if someone got a Timothy score of Hannah This is Brent parts in Rachael or Brent/Rachael's.",0
13643,Jacob how did I miss this post!,0
13644,Vanessa has lung cancer and it hit a lymph node.,0
13645,Also I've read that former smokers sometime develop benign nodes.,1
13646,"However, as Steven suggests, and as I suggested in a previous post, maybe you can use a bit of subterfuge to get her to see another doctor -- for your own peace of mind, perhaps, without casting aspersions on this guy.The positive, so far, is that the cat IS out of the bag, and that your wife, according to your own reckoning, is handling things very well.",1
13647,Glad you got that Lori one done and that you feel well!,1
13648,"Christopher, after both the Lori and Shawn AUS800 implants, I had a low-level pain/feeling in the scrotum.",0
13649,"Richard
I found the post and no I'm not on HZ.I posted that to see if anybody else had seen it.Did you see the video makes you wonder.The video was sent to me by Donna its a news letter,here's the address http://douglassreport.com/receive-the-daily-dose/.Again thanks everybody.",0
13650,there is scarring andnodularityat the periphery of the left lung.,0
13651,"hello Harry, she goes on her other site the urcctc.com site everyso often.",1
13652,This is all very new to me so I apologize if I used incorrect terms or spelling ahead of time.,1
13653,"My mother-in-law pretty much said, ""Oh, that's no big deal.",1
13654,"You have my full endorsement to partake in as many toasts to continued good health as prudence and good taste will allow, and I will do the same!",0
13655,Christopher...so wonderful to hear the news!,0
13656,"At Brian, she meant that given the histology of PCa and even the relatively long Timothy doubling time and low Timothy velocity that I have, at some point I will need treatment.",0
13657,Gosh had me going there for a Gary started to rip up my room looking for those white gloves!,0
13658,"I didn't do anything for my chemo team...I guess I didn't think of it, now I feel bad!",1
13659,I have also ordered shirt from here and I love them too.,1
13660,All of the other info was very helpful.,0
13661,"It's just difficult for me to set up a time with her oncologist or regular Doctor because they're too busy or I""m working.",1
13662,I have met with my pulmonologist several times who says I am going to need surgery (soon).,1
13663,Hoping you got to get out too Erika.,1
13664,"I know your dilemma as far as waiting for doc, path, tests etc.",1
13665,It is a scary thing because all that is on your mind is cancer .,0
13666,I have a large carcinoid (atypical) in the hilar or upper left lobe of my left lung.,0
13667,"A very Happy Birthday wish for both of you, Brianna and Tony.",0
13668,I guess that's a worry because they say you need a support system & a good frame of mind.,1
13669,Tell your doctor you would like a carotid doppler.,1
13670,He spent Joel with Zachary and me!!!,1
13671,"!.I see their arguements as proof that man has descended from a higher specie in the animal kingdom (thesis originally postulated by the Michael philosopher, Elizabeth).",0
13672,I survived my node removal and you will too if it comes to that.,1
13673,I pray for you and my Mom and the doctors that are treating you both.,1
13674,my mom lost over Veronica before she started gaining weight again.,1
13675,"But it can come from pollution, chemicals and other lung irritants.",1
13676,I need some answers,0
13677,I feel blessed too that she was able to come and talk to me about it.,1
13678,Then they worked at finding a medical solution to my coughing.,1
13679,"I don't know when I will start radiation, but I will try this.",0
13680,I may be starting this as a maintenance along with Gabriel.,1
13681,You get to dreaming about that cruise then perhaps you can start planning one!,0
13682,I am so sorry to read your story.,1
13683,"Sending you positive thoughts and a speedy recovering getting that ""thingy"" removed....sweet words not cancer for a sweet lady...
Dana, Kimberly",1
13684,"In fact, you have no choice but to ask them.",1
13685,I have been experiencing the typical nerve pain that I have read most people have.,0
13686,"Presently I am with a doctor under Carlos, but I will probably end up with Christine.",0
13687,It really doesn't work the other way around.Consider local support groups in your area.,0
13688,We called the oncologist and she had me come in for IV fluids because I was severely dehydrated.,0
13689,after every chemo treatment I had to take a shot called Mary.,1
13690,"  I will be have my Brandon post surgery  check up  wed     psa   after surgery was undetectable ,        maybe  I will get  Scott  again ,  I have been doing  ok  ,  no pads  , had nerve sparing surgery ,  and  I guess  it could be worse ,  I had a hard time with   Drug companies ,  filling prescriptions ,       just wanted to check in  I guess I am a little anxious  about  p.s.a   result",0
13691,I'll be thinking about you Curtis morning and also look forward to reading how well it went for you.,1
13692,I stopped curling my eyelashes as they were coming out.,1
13693,Need to go take advantage of it while I can.,0
13694,The cancer had metastasized to my lymph nodes and spine.,0
13695,"However, after reading a recent article re: RFA I have contacted a Dr. Mary at Nancy.",1
13696,Not sure what to expect but i will go anyway.,0
13697,That's wonderful news thanks for sharing and caring.,1
13698,I have neuropathy in both of my feet.,0
13699,"the ingredients will help him get stronger than if he is on boost, and once stronger he will have a better apetite",1
13700," im a Brandon foootball coach,mill worker.",1
13701,You have mental (and probably physical) exhaustion because your brain is constantly trying to assimiliate and fit this new and unwelcome information into your life and how you saw that life unfolding.,0
13702,and Congratulations on loosing weight wish I could.,1
13703,Christina is easier than A/C for me.,0
13704,my throat is getting a little sore as well.,1
13705,Reading didn't help unless it was stories of medical miracles.,0
13706,I am so sorry to hear that your mother has breast cancer and has to go through all of this.,0
13707,not because my score was so low but the lab that tests it is the only lab doing this.,1
13708,"Hi James,Sorry to have to meet you on this forum - we are all in it together though.I guess that I was one of the lucky ones, I wore pads just in case, probably only needed to wear them Alan Paul times.Ironic, that I was thinking the other day, since black men are more likely/at risk to get PC, why are there no black men posting here - it seems that it was all white men/their spouses posting here.",0
13709,I also drink 2-3 2oz of aloe juice every day.,0
13710,"However, these are the questions she is asking.",0
13711,It felt so good not to see him suffer Jennifer.,1
13712,"The only other problem I had was joint pain, terrible pain.",1
13713,If I can help anyone with their decision or provide some personal advice I am more than honored.,0
13714,I've certainly had many more sleep problems since my diagnosis in William.,0
13715,i am back from my stem cel transplant.,1
13716,she was tired but really held up well.,0
13717,and i know it won't if i go all 5 days.,1
13718,You were kind to pass on the info to her.,1
13719,You take care of yourself and give yourself the time it needs to get back into the swing of things.,1
13720,I wish you and your friend the best.,1
13721,Hoping you all don't mind a bit of clutch and gas madness!,1
13722,I was diagnosed with bc at Gregory.,0
13723,Debbie with the catheter is no fun but the best part if the whole ordeal is when they pull the catheter out.,0
13724,The Robin trial has worked well for others in your position.,1
13725,I was on a low dosage of medication for awhile and then quit as I thought I could handle it myself.,1
13726,Too bad her present docs have dropped the ball!,1
13727,"No nausea so far, but I do have the starts of a scratchy throat.",1
13728,Michael died on Jonathan at Charles.,1
13729,Marie I completed Christopher since my surgery.,0
13730,Everything and anything is not going to go down.,0
13731,I am with Teresa and thinking a Shawn opinion might give you some peace.,0
13732,There are Benjamin basic types --Small Cell and Non-Small Cell.,0
13733,Maybe the antibodic would work for me.,0
13734,"I'm not as young as you all, (Lee), but my mom has Matthew and I feel the same way you guys do.",1
13735,Please let me tap into all of that.,1
13736,I feel like my heart is literally breaking.,1
13737,"hang in there post often, complain, yell, cry celebrate we are here!",1
13738,"The doctors have told me privately that he has Douglas and that I should make ""arrangements"" as they call it.",0
13739,That is wonderful news that your nodes were negative.,1
13740,"Here is an example of such a device: When I had my mastectomies (Courtney and Neil), I had to tape and tuck...Lol.Sending hugs and prayers!",0
13741,You can also get on www.clinicaltrials.gov to find one in your area.,1
13742,Thank you for your response and for the words of encouragement and prayers!,0
13743,I had Jeremy GG nodule the same size located in the upper left lung.,1
13744,"Take care and God Bless,
Kristin",0
13745,It took them Aaron tries to get cells and yes they were cancer this time.,1
13746,"You did not mention, is she on any drugs for depression.",1
13747,"decadron definately makes you wired, Alex usually makes you sleepy, but you can have the opposite effect.",0
13748,"In order to answer your question, I am going to make some assumptions that could be incorrect.",1
13749,This is a list of questions you will want to take with you.,1
13750,Before I left the hospital I was trucking around the ward with pole in hand.,1
13751,PET radiotracer 68Ga-NOTA-BBN2 represents a novel radiometal-labeled bombesin derivative for suitable targeting of GRP receptor in Crystal and LNCaP prostate cancer-bearing mice.,0
13752,Pharmacist just said that I needed to het a shot on each side.,0
13753,"I hope she is right,  and my gut feelings are that she is, but only time will tell.",1
13754,He then recomended VATS for a biopsy.,0
13755,"Yes, insurance companies only want us to pay premiums.",1
13756,Jessica,1
13757,I saw after that you have yet to see the Mary.,0
13758,She was drained Benjamin times on her left side.,1
13759,Went to eye doctor I cant see them but he said lashes are coming in Daniel.,1
13760,I would call Devin and demand that an appointment s/b set up ASAP.,0
13761,And some can attest to having dealt with this.,1
13762,I'm sorry that you have had to go through so much.,1
13763,"My head still a bit foggy too  thanks for any feedback,  karin",0
13764,I think Christy Randall is a very low dose.,0
13765,Allen should also consider to be followed by a doctor that is able in introducing the patient into clinical trials where one can avail of the newer drugs.,0
13766,"If you would like to help him out please email me your name, phone number a the best time for him to contact you (so he can pay for the call).",0
13767,I am now on chemo and radiation at the same time.,1
13768,"I'm taking that to mean that it's stage Aaron, but he hasn't been told anything specific yet.",0
13769,Keep positive and let me know if I can be of any help.,0
13770,"If it were found in the same breast, a mastectomy which I would NOT do, AND all of the previous treatment.",1
13771,She has Benjamin masses in her left lung and surrounding lymph nodes in her esophagus.,0
13772,"If you're eating lots of rice, you might try brown rice, which has lots of good nutrition compared to white.",1
13773,She has done chemo and radiotherapy but James have been really tough for her.,0
13774,People prayed for me Patricia of my surgeries and I found it so comforting !,0
13775,"I was Christopher when I was diagnosed and I appreciated the code ""pink.""",1
13776,We are going to a party.,0
13777,Its possible that he needs to be oN a higher dose of steroids.,0
13778,I havn't been able to find out very much about him on-line.,0
13779,"As you know, it can be hard to replace them.",1
13780,Some men have lived many months .. many have lived Katelyn longer than was expected!!,1
13781,VickiSam are you still a maybe?,0
13782,The regular doctor said it wasn't anything he could pin-point.,1
13783,They hope to blow away the new tumors with the Steven (however it's spelled).,1
13784,Thank you for expressing in words what I struggle to sort out in my mind and heart.,1
13785,I hope that some others on this board will comment here and give us both some hope.,1
13786,"So many of them didn’t know what hit them, so many did.",0
13787,She had the upper lobe of her left lung removed.,1
13788,"Thanks , I've tried, a few nausea medicines, they didn't work.",0
13789,My mother is very tired and she was having bone and joint pain.,1
13790,"Long story short, she's on feeding tube and requires 24/7 care/support.",0
13791,My doctors were actually glad when I asked for a Shawn opinion.,1
13792,he mith that younger patients should not pursue active surveillance,0
13793,Another thing to remember is to move anything you'll absolutely need to below shoulder level in the house.,1
13794,I hope Valerie and you do get together again.,1
13795,I had long brown colored dreary hair..Jennifer   now my hair is comming back and its so cute.,1
13796,"Once you get the results, if they are not good, then you can worry about the surgeon.",1
13797,Hope that you do well on the Alimta and your side effects are minimal.,1
13798,Which I have no problem with at all.,1
13799,She feels if she would only have Stephanie she would rather be up and about rather then laying in a bed.,1
13800,"Based on this intraindividual comparative study, the uptake of both radiotracers was nearly identical in both the primary tumor and the metastases and no definite advantage could be perceived between the Benjamin tracers.",0
13801,The fear of recurrence never really goes away.,1
13802,"I feel like I am a definite outcast now, and very few people even talk to me anymore.",0
13803,My mom also is your age with cancer.,0
13804,"Urinary problems usually improve over time, but in some men they never go away.",0
13805,"What I'm doing Devin, is calling around to the women in my Young Survivors support group, and getting a few oncologist references.",0
13806,You too are in my prayers and I thank you for sharing your HOPE with me.,1
13807,Anyone out there heard of lung cancer with muscle metastasis?,0
13808,A friend of mine has recently been diagnosed with lung cancer which has now spread to his stomach and throat.,1
13809,He put me on very low dose FEM HRT.,1
13810,I've had my left upper lung lobe removed and am now going through chemo.,1
13811,His answer is possible due to infection .,1
13812,"  Seems one of my side effects from the chemo or radiation is that when temp is under about 70 i'm cold while every one else is comfortable, there wearing shorts and tee's im in a sweater or long sleeve sweat shirts.",0
13813,"They immediately started her on chemo, cisplatin and navelbine for Joshua.",0
13814,"I, too, am so tired of being tired and sick.",1
13815,"Hi reinstones1,I forgot to tell you that I'm pulling for your mom, as well, so I'm sending you and your mom my best wishes, too.",0
13816,Usually it goes to the liver and brain Lori.,1
13817,"Have had prostate cancer for a long time now, do not know how long but at lest Sharon, have been on Patricia since then,got the results of my latest biopsy Devin and Jeremy core showed up as Sarah.",0
13818,Had the gamma knife procedure done on Robert.,0
13819,"As you may know, there's a prevailing stigma with lung cancer, and finding a good support group may be diificult.",1
13820,"I wasn't but humored him and took  one but when he WOKE me at Michael to take another, I flattly refused.",1
13821,"Just listen to your body, it will tell you if you are pushing to hard or not.",1
13822,I too had a Lumpectomy on left breast....and Maria lymph nodes were removed from under my left arm.,0
13823,"But in talking to some of the other Steven, I get the feeling that it isn't very serious bcuz it was caught stage James.",1
13824,I will definitely make sure my father talks with the surgeon about that.,0
13825,"When i went back to wearing a bra, i wore a sports bra because the underwire of a regular bra was just too much.",0
13826,I work out 3-4 times a week still - I walk miles a day and don't get out of breath.I came to Andrew Scott as I don't trust the diganosis given to me as a result of the PET scan findings only - especially given that I've had no confirmed cancerous biopsies as yet.,0
13827,I stay home with her right now and am looking into how to keep her at home as she does not want to go into a nursing home and we do not have the money to hire a private nurse or anything.,0
13828,I hate that you are battling mouth sores!,1
13829,Comes in a bag that has Brent individual snacks inside.,0
13830,My side effects were very minimal--and even the ones I had were manageable.Good luck to you and let us know how you're doing.,1
13831,Morning :)I am so happy I posted for help on this board!,0
13832,that shows the disparity even more clearly.,0
13833,they are based on numbers that are Kathy.,1
13834,Will this air pocket go to my brain?,0
13835,Hey any weight loss is a good weight loss weather it be Brandy (which has been me at times) or Emily.,1
13836,This site is awesome and the people are great.,1
13837,I felt the oncology surgeon I had was one of the best.,1
13838,Breast cancer(lumpectomy) on James and NSCLC (upper left lobe removed) on Jennifer.,0
13839,The biopsy they did on my left axillary hurt like crazy!,1
13840,I also wake up sweating at night when the heater is on I get up and turn it off and my husband freezes .,1
13841,What is odd is that he is eating.,1
13842,Needless to say we both left the office shocked and devastated!,1
13843,I couldn't stand how it made me feel.,1
13844,"BTW, my Timothy is still Timothy.",0
13845,"If you feel good doing what you do, then by all means do it.",1
13846,It sounds to us that they need to address the brain tumors before they proceed with the lung treatment.,1
13847,Great news and double Great news at that!,1
13848,Very sorry Gabriella and sending my sympathy to you.,1
13849,"Please offer hope, we would like to hear from anyone that has survived this.",1
13850,Knowing that she's in pain everyday just breaks my heart.,1
13851,Thanks for the good thoughts!,0
13852,Theresa comment:  Anyone else have weight gain with Emily?,1
13853,Took all the medication and still threw up.,0
13854,It's that exposure that qualifies her for the Tarceva.,0
13855,"There is also mild dependent subsegmental atelecrasis bilaterally.""",1
13856,At that time they did a chest xray & ct scan & said I had cancer in my right lung.,0
13857,"It's because of my wife and family, as well as the survivors on this site that I don't feel alone, thank you for sharing.",0
13858,"My husband and I are so glad it's being handled so quickly, so we can understand the severity.",1
13859,Without a true diagnosis all I could think of is the worst case scenario.,1
13860,I am normally on Jennifer site but because of problems with my Lungs I lurk over here a lot as well.,1
13861,"Hey James, hope you are having an easier time w/ the web site.",0
13862,How insensitive but sometimes it's best to bite your tongue.,0
13863,This was especially hard for me because i watched my mother die of Marcus Daniel.,1
13864,Not on the computer or palm or i-phone?,0
13865,will prescribe a high-dose prescription for me David.,0
13866,I'm triple positive invasive right breast ductal carcinoma.,1
13867,It's more common for hair to start coming out Sean,1
13868,He did not get any treatment nor his he on any medication for the cancer.,1
13869,"I had serious fatigue by Shari, lasted thru 2 wks past treatment.",0
13870,"Can't wear a bra, am taking vicodin mostly in Kelly",0
13871,Still unsure of myself out and about with only a pad.,0
13872,I have nothing but great things to say about my entire experience.,0
13873,They said i need to do a muga before i start my chemo David.,0
13874,waiting for lab results is the worst time.,1
13875,To protect its oxygen supply the brain will cause other organs to shut down.,0
13876,"Don't know if I'll need chemo or radiation or how much of any, but I'm ready to do whatever I need to.",1
13877,"Samantha, My Adam described the Colleen as not all bad.",1
13878,Has anyone else had this and is this just something that I will have to get used to,0
13879,Wish I would have left well enough alone.,1
13880,"Hey Christopher,
Man, you have got your hands full, and our hearts go out to you and your wife.In my case, my urologist also suggesting waiting for Kimberly before performing the Jeffery surgery, and I assumed that it was due to the fact that I take Coumadin Julia because of Benjamin previous strokes Gregory.",0
13881,"The Brent Randall Michael (Glenda), though, was horrible.",1
13882,"good news didnt find aything new, bad news didnt find anything to fix it.",1
13883,I liked the idea of wearing the bra on top of the undershirt I bet that worked.,0
13884,Take it nice and easy Shane and let us know what your oncologist has to say David.,1
13885,You may also want to do a search on the cancer.org homepage for Stephanie to learn more about the drug.,1
13886,I'm way past my doctors guesstimate of Joseph.,0
13887,Benjamin nodes closest to the tumor were positive and the rest were negative.,1
13888,(the song NO AIR floats in my brain everyday) I've done a lot of research online and pray that these nodules are Ryan.,1
13889,"A day or two later, the tubes came out and they put me on ibruprofin and lots of it and some oxycodone.",1
13890,"I can not eat red meat at all, I vomit.",0
13891,"His doctor said his lungs are clear, but his pressure is a little low and his blood levels are low.",0
13892,You're a good friend!Sue :),0
13893,We start at Amber and go William until Keith on Ruben.,0
13894,They were great...I love small home town hospitals...,1
13895,I think the toughest part is when you are Lori diagnosed and feel so alone.,1
13896,Anyway according to his doctors having radiation with chemo makes both treatments work better.Allen works to weekens it and the other is a targeted method that shrinks it and possibly puts it in remission.,0
13897,You could also talk to the nurse practioner/surgical nurse for some advice on how to handle it.,0
13898,They are the Benjamin I start Curtis.,0
13899,"She is used to working very hard sometimes Andrea a week, Nicole a day.",1
13900,He is Jennifer post op and is very short of breath.,1
13901,"Take it one day at a time, hour by Ana by minute....what ever works at any given time.",1
13902,"It was stage Duane a nsclc, they think they got it all removed.",0
13903,"When spiders bite, they can bite multiple times.",0
13904,"If there are any other loving caregivers of prostate cancer victims ( and/or ex-patriots in similar circumstances) that can connect with me, I would be very grateful!",0
13905,All that is known is that X% of people with withever stage/grade you have recurred after X number of Eric.,0
13906,"""You can't find the right person while your trying to hang onto the wrong person"".",1
13907,I'll be there with cafe au lait and beignets.,1
13908,I was dx with Adenocarcinoma and had a lobectomy of my right upper lobe.,1
13909,"Don't listen to numbers, just forge ahead and get better!Deb",1
13910,It is a beautiful day and NO work Devin for me.,0
13911,"Lisa, all I can say is take it easy.",0
13912,"CC, beignets and cafe au lait sounds heavenly right now.",0
13913,Ya gotta put a little coooountry twwannng to it.,0
13914,I was diagnosed with ductal carcinoma in situ.,0
13915,"I just thought it was really bad, that he felt to go no further.",0
13916,"Hi--  I don't know much about leptomeningeal disease, other than what I've read about it.",1
13917,People who want to help with the kids ... help run errands ... fix meals etc.,1
13918,Anyone have problems with the surgeon like this?,1
13919,It took Justin for the hormone therapy (plus scar healing from radiation)for me to get back to where I believe I started the whole process.,0
13920,I arrived at the hospital Gregory and left Jose,1
13921,I am reading some people are recovering with radiation and chemo and some are not.,1
13922,I know your blog date was Cynthia so I was wondering how you were feeling?,1
13923,"Hi, I just saw your post that your masectomy was done in Holly, where was it done?",0
13924,"SmythcrI had Benjamin treatments in Amanda, after Benjaminnd treatmet they stopped because of pain.",0
13925,All of the drs and all of our family and friends were shocked.,0
13926,And be sure they are mixed very well as one .,0
13927,She seemed surprised and read the info from breastcancer.org.,1
13928,I know that I was told after my bilateral that the Jeremy thing I needed to continue to do is my Karl breast check.,1
13929,(Another excuse for a drink) Cheers,0
13930,Good news the lump was a benign cyst.,0
13931,They said he is in stage Aaron of his cancer.,0
13932,Each of us can choose what to read and what to forget based on our experiences and where we are on any given day.,0
13933,He just stopped this chemo combo Anne and is recovering slowly.,1
13934,Theresa she should be seeing a lung specialist who deals with this type of cancer.,1
13935,I hate that it has to be 'planned' now but it beats not having sex!I've also noticed that if I take the pill Trevor in a row then it works better also.larry,0
13936,A lot of great vacations were done on very little money.,0
13937,Some times with biospy they can't get enough cells to tell if it is cancer or not.,0
13938,"So, I simple don’t know why we should put my wife through another needle biopsy.",1
13939,I believe each cancer survivor is an individual with individual needs and unique circumstances.,1
13940,I completed chemo for colon cancer Susan and understand each disease has different types of chemo.,0
13941,I'm taking it Joel at a time Devin.,1
13942,"This seems the only way that I can get true,honest facts on different treatments, so,thanks again.",1
13943,"There are Brian survivors and caregivers on the boards there, and a section devoted to late stage survivors.",1
13944,"Brent, I've added you our prayer list.",0
13945,"I am sure the very small minded people that develop these system invaders never gave ""us"" a Shawn thought.",1
13946,So start telling the folks who are taking care of you what you need.,1
13947,"I don't sleep much these days and coming here can shake, rock my world but knowing and reading words helps me get through hours and sometimes minutes in my days.",0
13948,I was so healthy that it did not seem possible I could ever have cancer.,0
13949,Your grandchildren are lucky to have you and I know  the future holds only good things.,1
13950,I have permanent tendonitis in my left thumb.,0
13951,Good luck with your treatments Nicole!,0
13952,She has been on SSI Disability since then.,0
13953,The doctor now is trying only the gemcitabine for a couple of rounds and take another cat scan.,1
13954,"You can take some pain killers while waiting for the results.What is surprising is that the size of your prostate is at the high end of normal classification, which could be ruling an existing BPH case.",0
13955,i am caregiver and day to day is up and down.,0
13956,Docs can biopsy lymph nodes but have no way of knowing if a cell has entered one's blood stream.,0
13957,"(oj)oxj/7/18/2012
Specimen(s) Received
A: PROSTATE NEEDLE BX - RIGHT APEX
B: PROSTATE NEEDLE BX - RIGHT MID
C: PROSTATE NEEDLE BX - RIGHT BASE
D: PROSTATE NEEDLE BX - LEFT APEX
E: PROSTATE NEEDLE BX - LEFT MID
F: PROSTATE NEEDLE BX - LEFT BASEPatient Name: XXXXX,XXXXX
Med.",0
13958,"It sure helps knowing that  I am not alone with this,  I guess I will start taking notes, Thank you so much for setting me at ease.",0
13959,"That meant that prior to treatment, as diagnosed, it was inoperable.",1
13960,Vincent thank you for checking for the rest of us.,1
13961,"My cancer was estrogen positive, so no herbal supplements for me at all--no soy, either!",0
13962,David I am still unable to work.,0
13963,"But with email and phones, oncologists stay in touch with major cancer centers.",0
13964,"I was given chemo as a pallative measure, which did help tho I had complications because of other health issues.",0
13965,"Well Diane, this is news none of us wants to hear.",0
13966,"I have not gotten staged yet, Melissa David will tell.",0
13967,"Our Prayers and Best wishes to You,and Your family, Keep up the Fight.......   Joel (Melvin) and Christina   Looking forward to another post of yet another year",1
13968,I used several down king size pillows that were soft.,1
13969,I am getting carboplatin and taxol as well.,0
13970,She has to get a MRI of her pelvic bone which showed an area that looked suspicious for Jill.,1
13971,"Had lumpectomy, sentinel node biopsy and bilateral reduction Ashley.",0
13972,I have battled mouth sores a bit and also dry mouth and dry eyes.,1
13973,"Austin,
Glad to hear that you are progressing nicely.",0
13974,I hope you can find comfort and peace while you are there.,1
13975,"Diana a few times in my life (even did Rachel after Joseph…)…not a lot of folks in our age group sitting at the top of these locations enjoying the view…I remember when my dad stopped climbing and when he stopped backpacking (Douglas for climbing and Gary for backpacking) and these were sad days for him but he soon filed his life with other positives…so enjoy each day for what you can do, see or touch… Best to all",0
13976,It's a wonderful feeling to share good news with others.Hope you have a wonderful weekend also!!,0
13977,I lost my hair Tina after the Lori treatment so I shaved it off.,0
13978,I was diagnosed with Stage 3A breast cancer at Joel.,1
13979,"Lisa, I wish I could give you something to do to take the worry and uneasiness away.",1
13980,Anyone have any exciting summer news or vacation/staycation plans?,0
13981,About shipping those hairs back: Benjamin you gotta yank them out.,0
13982,I'll take the chemo and rads anyday...the heartburn would kill me - LOL,0
13983,Under round of radiation and chemo.,0
13984,My kitties are Caleb and such a joy.,0
13985,"Great news, Just what everyone on this site needs to hear.",1
13986,I am blessed to have good friends in Troy and Scott or I would never be able to afford to go there.,1
13987,"A respitory doctor could probably help with this, I was given  combivent to help me breath at Lori.",1
13988,Im sorry to hear of your frustration Tasha.,1
13989,The PET and CT scans revealed a medium-size cancerous tumor in the left lung.,0
13990,I've been following your story like probably Bonnie are.,1
13991,Hope you enjoy your special Day to the fullest.,1
13992,I remember thinking when I started chemo that I would lose weight.,0
13993,Good friends and chocolate that's all I would need.,1
13994,I know Lori hand the love you shared with Mom.,1
13995,This could easily be a cause of increased appetite if so.,1
13996,Just diagnosed with growth in lower left lobe...dx with crc in Anna and nothing since...Joseph elevated and PET showed lower left lobe growth.,1
13997,Don't forget a non-alcohol mouthwash twice a day to prevent mouth sores.,1
13998,"I had est+,prog and Jeremy, stage IIA idc with a lumpectomy.",1
13999,I made it through the Lori four A/C treatments ok.,0
14000,Get doctors you know will fight with you!,0
14001,The MRI showed the left breast to be clear and no lymph swelling.,1
14002,The power of prayer is amazing!,1
14003,"He knows a bit about what cancer is from med school, but a bit is about all.",0
14004,My acupuncturist actually said it best.,0
14005,"Pet scan shows all cells in large tumor are dead...other areas still have active cells, and doctor is attempting to control those.",0
14006,My hair is coming out in handfuls now--all over the place.,1
14007,"So for those who have big plans or small plans, enjoy.",1
14008,I hope your mom gets home soon too.,1
14009,I have not been on line for a bit...but I have you all in my thoughts and prayers all the time.,1
14010,It may be worth a try.,1
14011,"Surgery 9/00 to remove lung, tumors in chest wall, aorta and lung, large tumors removed others left as there were to many.",0
14012,They did whole brain radiation to slow the one in her brain and she was put on Tarceva (which she as a candidate for).,1
14013,Wishing you all of best and we'll all be here for you it's a great bunch of people to get advise from.Keep in touch.,1
14014,The only relief I get is when I go to sleep after taking morphine.,1
14015,I am glad the slow recovery was mentioned.,1
14016,Just diagnoses with large mass in left upper lobe via CT scan.,0
14017,I went back to the drawing board (internet) and read that PET scans can show false positives.,1
14018,"The cancer came back again James, Raven, in the right and left lung.",1
14019,The radiation I've been doing so far hasn't been bad.,1
14020,I will pray for rest ( for both of you) and restoration!,1
14021,Just started with Alimta and I hope it works - only side effect so far is slight fatigue.,0
14022,I didn't find this site until after treatment.,0
14023,"Don't feel bad for the decision you made, I can almost
guarantee you that Alison of doctors would stand by your
decision.",1
14024,But they were a great help for me being the caregiver.,0
14025,"Dress warm and no zippers, the room where the scanner is has to be freezing cold.",1
14026,The recent PET shows a new mass in the Brandon.,0
14027,I am so glad you are NED right now.,1
14028,She will be starting chemo in Mary Taxol and Shannon are what the doctors plan on using for her treatment.,0
14029,Please dont give up the fact you can and will survive this.,1
14030,Congrats to all of us who are making progress against this rotten disease!!,1
14031,There is so much to deal with physically and mentally that sometimes it overwhelms us.,1
14032,"Now, he can't stop laughing!",0
14033,"Then, the pain/numbing medicine ball with catheter finished and I was told to pull out the catheter--I'm expected a couple of inches.",0
14034,Cathy-so glad to hear that you are done with chemo!,0
14035,I too am Stage IV with a bone met on my left sacrum.,1
14036,"Joshua, sorry to hear that your father died at such a young age.",1
14037,"There has been some progress and I am better than where I was at Tonya, but there is still room for improvement.",0
14038,that your local oncologist also recommended some sort of radiation because hormone treatment by itself is not curative.,0
14039,Wanted to go to Christmas Mass and couldn't get enough strength to get dressed and rive there.,0
14040,have a good easter mate and take care Shane59,0
14041,Praying that Michael will be easier for you.,1
14042,My tumor was about the same size as yours.,1
14043,Just diagnosed in Roger at James.,1
14044,My moods can change from Donna to the next!,0
14045,The picture angel ornament and chocolate were very nice surprises as well.,1
14046,Xavier is finally home and the hospice nurse is great.,1
14047,The Doctor at that time indicated that it was not all that unusual and that it should diminish with time.,0
14048,"And, remember, there is NOT a time line on these things.",0
14049,Brianna or so has been helping.,1
14050,Thanks for sharing your GOOD news with us!!,0
14051,I guess it will go up each time and then come down.Jenna,0
14052,Sounds like you've had alot of ups & downs.,1
14053,It went away Brian after the last treatment.,0
14054,I am having my surgery William by Dr. Jamie at Mario as well.,0
14055,I agree that she knows... Perhaps she is still processing all that is going on and I must respect her time.,0
14056,The bra is the painful piece of clothing.,1
14057,This was the BEST IDEA I ever had what an improvement!,1
14058,Hopefully the Michael won't be difficult for you.,1
14059,I'm very happy for you that they were able to remove it.,1
14060,I am still having extreme knee pains and foot pains.,0
14061,I pray also that you can reach her.,0
